course,branch,category,cutoff_rank
ENGG,"IC CS-IoT, CyberSecurity",2AR,90335
ENGG,IE Info.Science,2AR,70911
ENGG,"AD ArtificialIntel, Data Sc",2AR,25788
ENGG,Intelligence,2AR,23995
ENGG,CS Computers,2AR,20313
ENGG,EC Electronics,2AR,31231
ENGG,IE Info.Science,2AR,26545
ENGG,Intelligence,2AR,52093
ENGG,and Design,2AR,75566
ENGG,CS Computers,2AR,40048
ENGG,Data Sc.,2AR,56211
ENGG,EC Electronics,2AR,77544
ENGG,Computer,2AR,1591
ENGG,IE Info.Science,2AR,50539
ENGG,Intelligence,2AR,21622
ENGG,CS Computers,2AR,19707
ENGG,Data Sc.,2AR,22837
ENGG,EC Electronics,2AR,26899
ENGG,EE Electrical,2AR,58531
ENGG,CS Computers,2AR,75385
ENGG,EC Electronics,2AR,99193
ENGG,"IC CS-IoT, CyberSecurity",2AR,0956
ENGG,IE Info.Science,2AR,90876
ENGG,CE Civil,2AR,0167
ENGG,CS Computers,2AR,67983
ENGG,EC Electronics,2AR,91856
ENGG,ME Mechanical,2AR,1494
ENGG,"AD ArtificialIntel, Data Sc",2AR,41915
ENGG,"CA CS (AI, MachineLearning)",2AR,45884
ENGG,CS Computers,2AR,41375
ENGG,EC Electronics,2AR,68261
ENGG,IE Info.Science,2AR,51336
ENGG,"AD ArtificialIntel, Data Sc",2AR,34275
ENGG,AE Aeronaut.Engg,2AR,92323
ENGG,Intelligence,2AR,33877
ENGG,"CA CS (AI, MachineLearning)",2AR,36818
ENGG,CE Civil,2AR,7328
ENGG,CS Computers,2AR,31136
ENGG,EC Electronics,2AR,45481
ENGG,IE Info.Science,2AR,34479
ENGG,ME Mechanical,2AR,6059
ENGG,"CA CS (AI, MachineLearning)",2AR,78438
ENGG,CE Civil,2AR,9636
ENGG,CS Computers,2AR,67847
ENGG,Data Sc.,2AR,83715
ENGG,EC Electronics,2AR,91649
ENGG,AE Aeronaut.Engg,2AR,43815
ENGG,CE Civil,2AR,3398
ENGG,CS Computers,2AR,15486
ENGG,EC Electronics,2AR,20567
ENGG,EE Electrical,2AR,50729
ENGG,Design),2AR,42270
ENGG,IE Info.Science,2AR,17890
ENGG,ME Mechanical,2AR,97474
ENGG,"AD ArtificialIntel, Data Sc",2AR,74314
ENGG,"CA CS (AI, MachineLearning)",2AR,76517
ENGG,CE Civil,2AR,0516
ENGG,CS Computers,2AR,62493
ENGG,EC Electronics,2AR,91404
ENGG,Computer,2AR,14933
ENGG,IE Info.Science,2AR,71192
ENGG,ME Mechanical,2AR,00306
ENGG,Intelligence,2AR,22834
ENGG,CS Computers,2AR,20432
ENGG,EC Electronics,2AR,27070
ENGG,EE Electrical,2AR,52684
ENGG,"CA CS (AI, MachineLearning)",2AR,66593
ENGG,CS Computers,2AR,05864
ENGG,Data Sc.,2AR,70709
ENGG,EC Electronics,2AR,60906
ENGG,EE Electrical,2AR,03254
ENGG,ENG(ART.INT),2AR,67801
ENGG,Intelligence,2AR,92455
ENGG,CE Civil,2AR,01236
ENGG,CS Computers,2AR,90572
ENGG,EC Electronics,2AR,09251
ENGG,IE Info.Science,2AR,00526
ENGG,CS Computers,2AR,66701
ENGG,Security,2AR,88035
ENGG,Data Sc.,2AR,86566
ENGG,EC Electronics,2AR,99807
ENGG,Intelligence,2AR,97799
ENGG,CS Computers,2AR,80120
ENGG,EC Electronics,2AR,97763
ENGG,Design),2AR,3079
ENGG,"AD ArtificialIntel, Data Sc",2AR,0170
ENGG,CS Computers,2AR,88916
ENGG,Security,2AR,1140
ENGG,EC Electronics,2AR,1111
ENGG,IE Info.Science,2AR,94215
ENGG,Intelligence,2AR,63528
ENGG,CE Civil,2AR,8594
ENGG,CS Computers,2AR,45653
ENGG,EC Electronics,2AR,73574
ENGG,EE Electrical,2AR,1170
ENGG,CE Civil,2AR,5185
ENGG,CS Computers,2AR,30326
ENGG,EC Electronics,2AR,37222
ENGG,EE Electrical,2AR,80784
ENGG,IE Info.Science,2AR,31844
ENGG,ME Mechanical,2AR,5536
ENGG,CS Computers,2AR,0536
ENGG,Security,2AR,2021
ENGG,EC Electronics,2AR,0902
ENGG,"CA CS (AI, MachineLearning)",2AR,21916
ENGG,CS Computers,2AR,20116
ENGG,Security,2AR,23101
ENGG,Data Sc.,2AR,22383
ENGG,EC Electronics,2AR,22718
ENGG,EE Electrical,2AR,57222
ENGG,ME Mechanical,2AR,2295
ENGG,CS Computers,2AR,0304
ENGG,EC Electronics,2AR,1761
ENGG,CS Computers,2AR,75941
ENGG,Data Sc.,2AR,99110
ENGG,EC Electronics,2AR,1650
ENGG,Intelligence,2AR,68925
ENGG,and Design,2AR,80874
ENGG,CS Computers,2AR,47950
ENGG,IE Info.Science,2AR,68203
ENGG,BM Bio Medical,2AR,1206
ENGG,CS Computers,2AR,64796
ENGG,EC Electronics,2AR,96305
ENGG,Intelligence,2AR,17407
ENGG,Bus Sys.,2AR,22256
ENGG,CE Civil,2AR,3513
ENGG,CS Computers,2AR,17336
ENGG,EC Electronics,2AR,21520
ENGG,CS Computers,2AR,97324
ENGG,IE Info.Science,2AR,97348
ENGG,BW B Tech in CS,2AR,76382
ENGG,Intelligence,2AR,26831
ENGG,CS Computers,2AR,30620
ENGG,Data Sc.,2AR,34090
ENGG,EC Electronics,2AR,45225
ENGG,ME Mechanical,2AR,70830
ENGG,"AD ArtificialIntel, Data Sc",2AR,18262
ENGG,Intelligence,2AR,02909
ENGG,CS Computers,2AR,02618
ENGG,EC Electronics,2AR,14121
ENGG,IE Info.Science,2AR,17246
ENGG,CE Civil,2AR,69495
ENGG,CS Computers,2AR,92285
ENGG,EE Electrical,2AR,56215
ENGG,"AD ArtificialIntel, Data Sc",2AR,44850
ENGG,CS Computers,2AR,27714
ENGG,EC Electronics,2AR,47654
ENGG,EE Electrical,2AR,81386
ENGG,IE Info.Science,2AR,35800
ENGG,CS Computers,2AR,73976
ENGG,EC Electronics,2AR,95830
ENGG,IE Info.Science,2AR,06968
ENGG,CS Computers,2AR,68466
ENGG,EC Electronics,2AR,82905
ENGG,EE Electrical,2AR,32014
ENGG,ME Mechanical,2AR,17004
ENGG,"CA CS (AI, MachineLearning)",2AR,22716
ENGG,CS Computers,2AR,96796
ENGG,Data Sc.,2AR,28004
ENGG,EC Electronics,2AR,19060
ENGG,Intelligence,2AR,02920
ENGG,CS Computers,2AR,91745
ENGG,ME Mechanical,2AR,06972
ENGG,Robot.,2AR,18619
ENGG,AM B Tech in AM,2AR,12867
ENGG,BB B Tech in EC,2AR,15973
ENGG,BW B Tech in CS,2AR,13129
ENGG,Intelligence,2AR,76696
ENGG,CE Civil,2AR,20949
ENGG,CS Computers,2AR,86323
ENGG,EC Electronics,2AR,01647
ENGG,"AD ArtificialIntel, Data Sc",2AR,89999
ENGG,AE Aeronaut.Engg,2AR,08461
ENGG,CS Computers,2AR,77643
ENGG,EC Electronics,2AR,00633
ENGG,Engineering,2AR,03611
ENGG,Intelligence,2AR,51482
ENGG,and Design,2AR,84613
ENGG,CS Computers,2AR,45016
ENGG,EC Electronics,2AR,68330
ENGG,IE Info.Science,2AR,58127
ENGG,Automation,2AR,12163
ENGG,AE Aeronaut.Engg,2AR,31593
ENGG,CS Computers,2AR,08667
ENGG,EC Electronics,2AR,28684
ENGG,IE Info.Science,2AR,15097
ENGG,Intelligence,2AR,98400
ENGG,CS Computers,2AR,84690
ENGG,DC Data Sciences,2AR,114064
ENGG,EC Electronics,2AR,107006
ENGG,Intelligence,2AR,36251
ENGG,CS Computers,2AR,31297
ENGG,EC Electronics,2AR,55934
ENGG,EE Electrical,2AR,107498
ENGG,"IC CS-IoT, CyberSecurity",2AR,54859
ENGG,IE Info.Science,2AR,37525
ENGG,Intelligence,2AR,58737
ENGG,and Design,2AR,97212
ENGG,CE Civil,2AR,189921
ENGG,Engineering,2AR,120341
ENGG,CS Computers,2AR,58614
ENGG,EC Electronics,2AR,83749
ENGG,AE Aeronaut.Engg,2AR,101676
ENGG,Intelligence,2AR,43266
ENGG,CS Computers,2AR,38395
ENGG,EC Electronics,2AR,58331
ENGG,"IC CS-IoT, CyberSecurity",2AR,56326
ENGG,IE Info.Science,2AR,48334
ENGG,MT Mechatronics,2AR,128824
ENGG,CS Computers,2AR,71288
ENGG,EC Electronics,2AR,04240
ENGG,IE Info.Science,2AR,79516
ENGG,"AD ArtificialIntel, Data Sc",2AR,96851
ENGG,Intelligence,2AR,90333
ENGG,CS Computers,2AR,90105
ENGG,"IC CS-IoT, CyberSecurity",2AR,06152
ENGG,CE Civil,2AR,59297
ENGG,CS Computers,2AR,63581
ENGG,EC Electronics,2AR,04443
ENGG,ME Mechanical,2AR,94731
ENGG,Intelligence,2AR,50216
ENGG,CE Civil,2AR,58930
ENGG,CS Computers,2AR,51130
ENGG,EC Electronics,2AR,64300
ENGG,ME Mechanical,2AR,63704
ENGG,CE Civil,2AR,71062
ENGG,CS Computers,2AR,71309
ENGG,EC Electronics,2AR,92987
ENGG,ME Mechanical,2AR,07453
ENGG,CE Civil,2AR,77536
ENGG,CS Computers,2AR,75688
ENGG,EC Electronics,2AR,04472
ENGG,"MM Mechanical,Smart Manf.",2AR,65060
ENGG,"CA CS (AI, MachineLearning)",2AR,52096
ENGG,Bus Sys.,2AR,95336
ENGG,CE Civil,2AR,7787
ENGG,Engineering,2AR,0277
ENGG,CS Computers,2AR,47798
ENGG,EC Electronics,2AR,65005
ENGG,"IC CS-IoT, CyberSecurity",2AR,75211
ENGG,IE Info.Science,2AR,49008
ENGG,AE Aeronaut.Engg,2AR,3510
ENGG,Intelligence,2AR,1776
ENGG,CS Computers,2AR,1552
ENGG,"CA CS (AI, MachineLearning)",2AR,35311
ENGG,CS Computers,2AR,30072
ENGG,EC Electronics,2AR,36808
ENGG,IE Info.Science,2AR,32371
ENGG,ME Mechanical,2AR,2336
ENGG,CE Civil,2AR,8915
ENGG,CS Computers,2AR,82444
ENGG,EC Electronics,2AR,1593
ENGG,ME Mechanical,2AR,2045
ENGG,CE Civil,2AR,6036
ENGG,CS Computers,2AR,77547
ENGG,CE Civil,2AR,82003
ENGG,CS Computers,2AR,78413
ENGG,EC Electronics,2AR,12303
ENGG,ME Mechanical,2AR,54388
ENGG,CS Computers,2AR,81486
ENGG,EC Electronics,2AR,16360
ENGG,Intelligence,2AR,10812
ENGG,CS Computers,2AR,05890
ENGG,"IC CS-IoT, CyberSecurity",2AR,27310
ENGG,IE Info.Science,2AR,16220
ENGG,CS Computers,2AR,32965
ENGG,EC Electronics,2AR,35075
ENGG,EE Electrical,2AR,59067
ENGG,CE Civil,2AR,07490
ENGG,CS Computers,2AR,52663
ENGG,ME Mechanical,2AR,35490
ENGG,Intelligence,2AR,14157
ENGG,CS Computers,2AR,00406
ENGG,EC Electronics,2AR,15519
ENGG,Intelligence,2AR,74083
ENGG,and Design,2AR,97382
ENGG,CS Computers,2AR,68465
ENGG,Data Sc.,2AR,78482
ENGG,EC Electronics,2AR,86760
ENGG,IE Info.Science,2AR,74126
ENGG,ME Mechanical,2AR,91196
ENGG,CS Computers,2AR,84948
ENGG,EC Electronics,2AR,12205
ENGG,"IC CS-IoT, CyberSecurity",2AR,94325
ENGG,IE Info.Science,2AR,03577
ENGG,CE Civil,2AR,35270
ENGG,Science and Tech,2AR,02333
ENGG,CS Computers,2AR,83299
ENGG,EE Electrical,2AR,20775
ENGG,COMPUT,2AR,25404
ENGG,IE Info.Science,2AR,90984
ENGG,ME Mechanical,2AR,31039
ENGG,"CA CS (AI, MachineLearning)",2AR,77529
ENGG,CS Computers,2AR,47085
ENGG,Data Sc.,2AR,78854
ENGG,EC Electronics,2AR,80781
ENGG,IE Info.Science,2AR,65878
ENGG,CS Computers,2AR,07961
ENGG,IE Info.Science,2AR,11971
ENGG,"AD ArtificialIntel, Data Sc",2AR,84728
ENGG,Bus Sys.,2AR,30564
ENGG,CE Civil,2AR,09926
ENGG,CS Computers,2AR,70867
ENGG,EC Electronics,2AR,81665
ENGG,CS Computers,2AR,08271
ENGG,"CA CS (AI, MachineLearning)",2AR,01438
ENGG,CS Computers,2AR,91696
ENGG,EC Electronics,2AR,08916
ENGG,EE Electrical,2AR,35612
ENGG,Design),2AR,60138
ENGG,"CA CS (AI, MachineLearning)",2AR,14899
ENGG,CS Computers,2AR,11473
ENGG,IE Info.Science,2AR,13551
ENGG,"AD ArtificialIntel, Data Sc",2AR,27294
ENGG,EC Electronics,2AR,2418
ENGG,EE Electrical,2AR,5384
ENGG,Intelligence,2AR,2938
ENGG,Engineering,2AR,3239
ENGG,CS Computers,2AR,3090
ENGG,"AD ArtificialIntel, Data Sc",2AR,87550
ENGG,CS Computers,2AR,73454
ENGG,EC Electronics,2AR,79644
ENGG,ME Mechanical,2AR,6573
ENGG,BM Bio Medical,2AR,3255
ENGG,CS Computers,2AR,90154
ENGG,Security,2AR,95152
ENGG,Data Sc.,2AR,91065
ENGG,Things,2AR,0588
ENGG,Engg.,2AR,08608
ENGG,"CA CS (AI, MachineLearning)",2AR,10513
ENGG,CE Civil,2AR,59787
ENGG,CS Computers,2AR,10284
ENGG,ME Mechanical,2AR,54124
ENGG,"AD ArtificialIntel, Data Sc",2AR,03576
ENGG,Intelligence,2AR,03114
ENGG,CS Computers,2AR,01742
ENGG,EC Electronics,2AR,13218
ENGG,"AD ArtificialIntel, Data Sc",2AR,22514
ENGG,CS Computers,2AR,00393
ENGG,Engineering,2AR,32716
ENGG,EC Electronics,2AR,22437
ENGG,IE Info.Science,2AR,21598
ENGG,BH B Tech in AI,2AR,25013
ENGG,BW B Tech in CS,2AR,25796
ENGG,CE Civil,2AR,06946
ENGG,CS Computers,2AR,89476
ENGG,EC Electronics,2AR,18934
ENGG,ME Mechanical,2AR,55737
ENGG,CE Civil,2AR,09394
ENGG,CS Computers,2AR,46272
ENGG,EC Electronics,2AR,57899
ENGG,ME Mechanical,2AR,21631
ENGG,BW B Tech in CS,2AR,92055
ENGG,CS Computers,2AR,75071
ENGG,EC Electronics,2AR,99435
ENGG,EE Electrical,2AR,54841
ENGG,AE Aeronaut.Engg,2AR,26394
ENGG,CS Computers,2AR,90515
ENGG,EC Electronics,2AR,10204
ENGG,CS Computers,2AR,26783
ENGG,EC Electronics,2AR,30142
ENGG,"AD ArtificialIntel, Data Sc",2AR,90111
ENGG,Bus Sys.,2AR,04989
ENGG,CE Civil,2AR,46602
ENGG,CS Computers,2AR,70074
ENGG,EC Electronics,2AR,14035
ENGG,Intelligence,2AR,96127
ENGG,Engineering,2AR,16239
ENGG,CS Computers,2AR,93699
ENGG,EC Electronics,2AR,10367
ENGG,and Design,2AR,24029
ENGG,CE Civil,2AR,83904
ENGG,CS Computers,2AR,67643
ENGG,Security,2AR,02521
ENGG,EC Electronics,2AR,81567
ENGG,ME Mechanical,2AR,89253
ENGG,"AD ArtificialIntel, Data Sc",2AR,75443
ENGG,CS Computers,2AR,66958
ENGG,EC Electronics,2AR,06692
ENGG,"CA CS (AI, MachineLearning)",2AR,38675
ENGG,CS Computers,2AR,10610
ENGG,Intelligence,2AR,77950
ENGG,CS Computers,2AR,70989
ENGG,EC Electronics,2AR,97880
ENGG,IE Info.Science,2AR,78582
ENGG,Intelligence,2AR,32071
ENGG,CS Computers,2AR,09916
ENGG,EC Electronics,2AR,27324
ENGG,CS Computers,2AR,91633
ENGG,EC Electronics,2AR,18727
ENGG,EE Electrical,2AR,36872
ENGG,IE Info.Science,2AR,95688
ENGG,ME Mechanical,2AR,73087
ENGG,Intelligence,2AR,27510
ENGG,Intel.),2AR,26273
ENGG,CS Computers,2AR,26013
ENGG,Security,2AR,34603
ENGG,Data Sc.,2AR,29926
ENGG,EC Electronics,2AR,31225
ENGG,IE Info.Science,2AR,30335
ENGG,ME Mechanical,2AR,41138
ENGG,EC Electronics,2AR,34922
ENGG,Intelligence,2AR,20610
ENGG,BB B Tech in EC,2AR,64835
ENGG,BJ B Tech in EE,2AR,12848
ENGG,BL B Tech in AS,2AR,21867
ENGG,BW B Tech in CS,2AR,64127
ENGG,BX B Tech in CY,2AR,71411
ENGG,IN.TCH.DAT.ANAL,2AR,81726
ENGG,Intelligence,2AR,15396
ENGG,CS Computers,2AR,99011
ENGG,EC Electronics,2AR,18609
ENGG,CS Computers,2AR,59528
ENGG,Security,2AR,74406
ENGG,EC Electronics,2AR,84522
ENGG,DG DESIGN,2AR,70992
ENGG,CS Computers,2AR,20499
ENGG,EC Electronics,2AR,35037
ENGG,AM B Tech in AM,2AR,28164
ENGG,BB B Tech in EC,2AR,33051
ENGG,BG B Tech in AD,2AR,30583
ENGG,BJ B Tech in EE,2AR,60115
ENGG,BP B Tech in CE,2AR,34221
ENGG,BU B Tech in CI,2AR,33891
ENGG,BW B Tech in CS,2AR,28184
ENGG,CU B Tech in IS,2AR,30395
ENGG,DB B Tech in ME,2AR,2796
ENGG,DH B Tech in RAI,2AR,44838
ENGG,BH B Tech in AI,2AR,27671
ENGG,BL B Tech in AS,2AR,37719
ENGG,BW B Tech in CS,2AR,23813
ENGG,CU B Tech in IS,2AR,29538
ENGG,DB B Tech in ME,2AR,1423
ENGG,AM B Tech in AM,2AR,52337
ENGG,BB B Tech in EC,2AR,64860
ENGG,BJ B Tech in EE,2AR,87391
ENGG,BN B Tech in BD,2AR,82548
ENGG,BQ B Tech in CG,2AR,63070
ENGG,BU B Tech in CI,2AR,76614
ENGG,BV B Tech in CO,2AR,67156
ENGG,BW B Tech in CS,2AR,60208
ENGG,BX B Tech in CY,2AR,73303
ENGG,BY B Tech in DO,2AR,80079
ENGG,BZ B Tech in DS,2AR,67621
ENGG,CQ B Tech in IO,2AR,74058
ENGG,CU B Tech in IS,2AR,62772
ENGG,CX B Tech in IY,2AR,78479
ENGG,DM B.TECH IN CS NW,2AR,88032
ENGG,Intelligence,2AR,17539
ENGG,CS Computers,2AR,08111
ENGG,EC Electronics,2AR,24930
ENGG,IE Info.Science,2AR,23045
ENGG,AE Aeronaut.Engg,2AR,86020
ENGG,CS Computers,2AR,67907
ENGG,EC Electronics,2AR,02855
ENGG,AM B Tech in AM,2AR,43270
ENGG,BB B Tech in EC,2AR,41604
ENGG,BL B Tech in AS,2AR,38500
ENGG,BW B Tech in CS,2AR,42013
ENGG,BX B Tech in CY,2AR,46076
ENGG,BZ B Tech in DS,2AR,45897
ENGG,DB B Tech in ME,2AR,55505
ENGG,CE Civil,2AR,46114
ENGG,Intel.),2AR,15117
ENGG,CS Computers,2AR,16369
ENGG,EC Electronics,2AR,19611
ENGG,EE Electrical,2AR,34857
ENGG,Design),2AR,29958
ENGG,ME Mechanical,2AR,79631
ENGG,Robot.,2AR,65333
ENGG,CS Computers,2AR,92940
ENGG,IE Info.Science,2AR,103517
ENGG,"AD Artificialntel, Data Sc",2AR,88923
ENGG,"CA CS (AI, Machineearning)",2AR,92864
ENGG,CS Computers,2AR,61672
ENGG,EC Electronics,2AR,113193
ENGG,ME Mechanical,2AR,240764
ENGG,"CA CS (AI, Machineearning)",2AR,69111
ENGG,CS Computers,2AR,91707
ENGG,Data Sc.,2AR,85750
ENGG,EC Electronics,2AR,109904
ENGG,ME Mechanical,2AR,139385
ENGG,CW B Tech in IT,2AR,155154
ENGG,AM B Tech in AM,2AR,61258
ENGG,BV B Tech in CO,2AR,69165
ENGG,BW B Tech in CS,2AR,60929
ENGG,BZ B Tech in DS,2AR,61811
ENGG,"CA CS (AI, MachineLearning)",2AR,61355
ENGG,CS Computers,2AR,53408
ENGG,EC Electronics,2AR,62028
ENGG,DG DESIGN,2AR,20580
ENGG,LA B Plan,2AR,18218
ENGG,ntelligence,2AR,72137
ENGG,CS Computers,2AR,62938
ENGG,AR Architecture,2AR,273
ENGG,"CA CS (AI, Machineearning)",2AR,88093
ENGG,CS Computers,2AR,62263
ENGG,EC Electronics,2AR,74837
ENGG,CE Civil,2AR,00511
ENGG,EC Electronics,2AR,92496
ENGG,CS Computers,2AR,78364
ENGG,EC Electronics,2AR,17090
ENGG,CE Civil,2AR,93795
ENGG,CS Computers,2AR,66078
ENGG,EC Electronics,2AR,87354
ENGG,EE Electrical,2AR,21383
ENGG,ME Mechanical,2AR,44226
ENGG,CS Computers,2AR,20946
ENGG,IE Info.Science,2AR,21015
ENGG,BB B Tech in EC,2AR,21201
ENGG,BW B Tech in CS,2AR,10845
ENGG,BZ B Tech in DS,2AR,16312
ENGG,CL B Tech in EO,2AR,33571
ENGG,DH B Tech in RAI,2AR,32270
ENGG,AERONAUT. ENGG.,2AR,31635
ENGG,MECH.SMAR.MANU,2AR,16793
ENGG,BG B Tech in AD,2AR,81876
ENGG,BW B Tech in CS,2AR,52176
ENGG,CL B Tech in EO,2AR,77235
ENGG,CM B Tech in EV,2AR,11966
ENGG,DF B Tech in RA,2AR,17743
ENGG,S.AND BUSI.SYS,2AR,12753
ENGG,ntelligence,2AR,87105
ENGG,AU Automobile,2AR,16324
ENGG,CS Computers,2AR,86822
ENGG,"AD Artificialntel, Data Sc",2AR,70894
ENGG,ntelligence,2AR,67568
ENGG,nd Design,2AR,10921
ENGG,CS Computers,2AR,7142
ENGG,BW B Tech in CS,2AR,20259
ENGG,"AD Artificialntel, Data Sc",2AR,52826
ENGG,nd Design,2AR,70649
ENGG,BF B Tech in DS,2AR,111335
ENGG,CW B Tech in IT,2AR,112365
ENGG,DI B Tech in RE,2AR,133584
ENGG,DL B.TECH IN CS,2AR,105683
ENGG,CIENCE,2AR,106346
ENGG,ZC CSC,2AR,108517
ENGG,CS Computers,2AR,67461
ENGG,BB B Tech in EC,2AR,96918
ENGG,BG B Tech in AD,2AR,66131
ENGG,CS Computers,2AR,48826
ENGG,ME Mechanical,2AR,160635
ENGG,"AD Artificialntel, Data Sc",2AR,86851
ENGG,CE Civil,2AR,162632
ENGG,CS Computers,2AR,80122
ENGG,EC Electronics,2AR,114804
ENGG,EC Electronics,2AR,122710
ENGG,ntelligence,2AR,96451
ENGG,ntel.),2AR,120303
ENGG,CS Computers,2AR,88826
ENGG,DC Data Sciences,2AR,115380
ENGG,omputer,2AR,116699
ENGG,AR Architecture,2AR,454
ENGG,CS Computers,2AR,116076
ENGG,IE Info.Science,2AR,128264
ENGG,"CA CS (AI, Machineearning)",2AR,92557
ENGG,CS Computers,2AR,79980
ENGG,IE Info.Science,2AR,98694
ENGG,CS Computers,2AR,123599
ENGG,EC Electronics,2AR,119859
ENGG,BB B Tech in EC,2AR,86886
ENGG,BO B Tech in BT,2AR,32475
ENGG,BW B Tech in CS,2AR,99922
ENGG,LE B Tech in AIML,2AR,94320
ENGG,LK B Tech in IOT,2AR,00750
ENGG,BB B Tech in EC,2AR,05240
ENGG,BJ B Tech in EE,2AR,51902
ENGG,BW B Tech in CS,2AR,81377
ENGG,CE Civil,2AR,96756
ENGG,CU B Tech in IS,2AR,86427
ENGG,LD B Tech in DS,2AR,09937
ENGG,LE B Tech in AIML,2AR,10712
ENGG,LF B Tech in CC,2AR,67307
ENGG,LG B Tech in CS,2AR,32184
ENGG,LH B Tech in IS,2AR,47372
ENGG,LJ B Tech in BS,2AR,67279
ENGG,LK B Tech in IOT,2AR,74458
ENGG,Automation,2AR,60163
ENGG,CS Computers,2AR,17239
ENGG,EC Electronics,2AR,25605
ENGG,IE Info.Science,2AR,30643
ENGG,"AD ArtificialIntel, Data Sc",2AR,12111
ENGG,CS Computers,2AR,08460
ENGG,IE Info.Science,2AR,17790
ENGG,ND ARTI INT,2AR,72630
ENGG,C.ENG.VSLI EMD,2AR,13285
ENGG,ntelligence,2AR,10813
ENGG,IE Info.Science,2AR,12000
ENGG,EC Electronics,2AR,12300
ENGG,EE Electrical,2AR,13233
ENGG,EC Electronics,2AR,12841
ENGG,NG (AIML),2AR,13697
ENGG,Intelligence,2BG,10578
ENGG,AR Architecture,2BG,203
ENGG,CE Civil,2BG,74438
ENGG,CS Computers,2BG,8757
ENGG,EC Electronics,2BG,16034
ENGG,EE Electrical,2BG,30548
ENGG,IE Info.Science,2BG,11768
ENGG,ME Mechanical,2BG,75759
ENGG,CE Civil,2BG,01369
ENGG,CS Computers,2BG,28805
ENGG,EC Electronics,2BG,38319
ENGG,TX Textiles,2BG,73665
ENGG,CE Civil,2BG,73226
ENGG,EC Electronics,2BG,6731
ENGG,EE Electrical,2BG,26474
ENGG,Mgmt.,2BG,45147
ENGG,ME Mechanical,2BG,46818
ENGG,CE Civil,2BG,43860
ENGG,CS Computers,2BG,11117
ENGG,EC Electronics,2BG,34835
ENGG,EE Electrical,2BG,47260
ENGG,Engg,2BG,69456
ENGG,Telecommn. Engg.,2BG,46334
ENGG,Mgmt.,2BG,13763
ENGG,ME Mechanical,2BG,19894
ENGG,"CA CS (AI, MachineLearning)",2BG,2133
ENGG,CE Civil,2BG,12999
ENGG,CH Chemical,2BG,30556
ENGG,CS Computers,2BG,1068
ENGG,Security,2BG,2156
ENGG,Data Sc.,2BG,2077
ENGG,EC Electronics,2BG,2858
ENGG,EE Electrical,2BG,8086
ENGG,Telecommn. Engg.,2BG,12805
ENGG,IE Info.Science,2BG,1301
ENGG,Mgmt.,2BG,37494
ENGG,ME Mechanical,2BG,13964
ENGG,Engg.,2BG,6919
ENGG,"AD ArtificialIntel, Data Sc",2BG,3512
ENGG,Intelligence,2BG,6458
ENGG,BT Bio Technology,2BG,22650
ENGG,"CA CS (AI, MachineLearning)",2BG,3506
ENGG,CE Civil,2BG,47510
ENGG,CH Chemical,2BG,42170
ENGG,CS Computers,2BG,2300
ENGG,Security,2BG,4296
ENGG,EC Electronics,2BG,7203
ENGG,EE Electrical,2BG,9976
ENGG,Engg,2BG,16611
ENGG,Telecommn. Engg.,2BG,14625
ENGG,IE Info.Science,2BG,5141
ENGG,MD Med.Elect.,2BG,48685
ENGG,ME Mechanical,2BG,32530
ENGG,Engg.,2BG,9066
ENGG,AE Aeronaut.Engg,2BG,23909
ENGG,AU Automobile,2BG,81817
ENGG,BT Bio Technology,2BG,45324
ENGG,and Design,2BG,9651
ENGG,CE Civil,2BG,1478
ENGG,CH Chemical,2BG,48016
ENGG,CS Computers,2BG,9044
ENGG,Security,2BG,15791
ENGG,Data Sc.,2BG,9332
ENGG,EC Electronics,2BG,16348
ENGG,EE Electrical,2BG,42671
ENGG,Engg,2BG,28103
ENGG,Telecommn. Engg.,2BG,27768
ENGG,"IC CS-IoT, CyberSecurity",2BG,16073
ENGG,IE Info.Science,2BG,11724
ENGG,MD Med.Elect.,2BG,80320
ENGG,ME Mechanical,2BG,58052
ENGG,RI Robotics and AI,2BG,22731
ENGG,Intelligence,2BG,10906
ENGG,CE Civil,2BG,86550
ENGG,CS Computers,2BG,10775
ENGG,Data Sc.,2BG,16061
ENGG,EC Electronics,2BG,28505
ENGG,Engg,2BG,43167
ENGG,Telecommn. Engg.,2BG,37898
ENGG,Design),2BG,40387
ENGG,"IC CS-IoT, CyberSecurity",2BG,21425
ENGG,IE Info.Science,2BG,15730
ENGG,ME Mechanical,2BG,68357
ENGG,RI Robotics and AI,2BG,31306
ENGG,AM B Tech in AM,2BG,7830
ENGG,BB B Tech in EC,2BG,11471
ENGG,BJ B Tech in EE,2BG,22494
ENGG,BW B Tech in CS,2BG,5889
ENGG,DB B Tech in ME,2BG,30435
ENGG,AE Aeronaut.Engg,2BG,77883
ENGG,Intelligence,2BG,29209
ENGG,and Design,2BG,40985
ENGG,CS Computers,2BG,29027
ENGG,EB EAT,2BG,69414
ENGG,EC Electronics,2BG,53644
ENGG,Design),2BG,78202
ENGG,IE Info.Science,2BG,41462
ENGG,Engg.,2BG,67921
ENGG,Intelligence,2BG,25958
ENGG,BT Bio Technology,2BG,70460
ENGG,CE Civil,2BG,29043
ENGG,CS Computers,2BG,20547
ENGG,EC Electronics,2BG,32678
ENGG,EE Electrical,2BG,49904
ENGG,Computer,2BG,36524
