course,branch,category,cutoff_rank
ENGG,EC Electronics,2AH,77768
ENGG,CS Computers,2AH,159951
ENGG,EC Electronics,2AH,178204
ENGG,EE Electrical,2AH,260916
ENGG,BB B Tech in EC,2AH,185019
ENGG,BH B Tech in AI,2AH,103090
ENGG,BJ B Tech in EE,2AH,194153
ENGG,BW B Tech in CS,2AH,104646
ENGG,CS Computers,2AH,87515
ENGG,CS Computers,2AH,97038
ENGG,EC Electronics,2AH,137944
ENGG,"AD ArtificialIntel, Data Sc",2AH,14128
ENGG,EC Electronics,2AH,15912
ENGG,CS Computers,2AH,61609
ENGG,EC Electronics,2AH,90001
ENGG,Intelligence,2AH,10014
ENGG,CS Computers,2AH,87690
ENGG,and Design,2AH,14054
ENGG,CS Computers,2AH,70946
ENGG,EC Electronics,2AH,84833
ENGG,CS Computers,2AH,13234
ENGG,EC Electronics,2AH,15672
ENGG,"CA CS (AI, MachineLearning)",2AH,18321
ENGG,CS Computers,2AH,13954
ENGG,CS Computers,2AH,55546
ENGG,EC Electronics,2AH,87915
ENGG,EE Electrical,2AH,26631
ENGG,CS Computers,2AH,92442
ENGG,EC Electronics,2AH,10984
ENGG,EE Electrical,2AH,15842
ENGG,and Design,2AH,40998
ENGG,CS Computers,2AH,24637
ENGG,EC Electronics,2AH,32740
ENGG,IE Info.Science,2AH,26010
ENGG,CE Civil,2AH,20401
ENGG,CS Computers,2AH,12860
ENGG,EC Electronics,2AH,16844
ENGG,EE Electrical,2AH,22087
ENGG,Intelligence,2AH,11394
ENGG,CE Civil,2AH,27084
ENGG,CS Computers,2AH,10583
ENGG,EE Electrical,2AH,19301
ENGG,BJ B Tech in EE,2AH,91089
ENGG,BW B Tech in CS,2AH,57697
ENGG,CW B Tech in IT,2AH,68297
ENGG,INF.TEC.AUG.REA,2AH,95381
ENGG,CS Computers,2AH,1239
ENGG,CS Computers,2AH,59963
ENGG,CS Computers,2AH,2280
ENGG,AM B Tech in AM,2AH,27808
ENGG,BB B Tech in EC,2AH,33568
ENGG,BG B Tech in AD,2AH,29411
ENGG,BP B Tech in CE,2AH,3879
ENGG,BU B Tech in CI,2AH,32603
ENGG,BW B Tech in CS,2AH,23996
ENGG,CU B Tech in IS,2AH,28817
ENGG,DB B Tech in ME,2AH,39481
ENGG,BB B Tech in EC,2AH,23713
ENGG,BW B Tech in CS,2AH,20244
ENGG,AM B Tech in AM,2AH,43643
ENGG,BB B Tech in EC,2AH,66103
ENGG,BQ B Tech in CG,2AH,63580
ENGG,BV B Tech in CO,2AH,68824
ENGG,BW B Tech in CS,2AH,53812
ENGG,BX B Tech in CY,2AH,78241
ENGG,BZ B Tech in DS,2AH,65115
ENGG,CQ B Tech in IO,2AH,77586
ENGG,CU B Tech in IS,2AH,64781
ENGG,CX B Tech in IY,2AH,73842
ENGG,CS Computers,2AH,118213
ENGG,EC Electronics,2AH,131828
ENGG,CS Computers,2AH,66938
ENGG,AM B Tech in AM,2AH,37401
ENGG,BB B Tech in EC,2AH,44772
ENGG,BW B Tech in CS,2AH,35624
ENGG,BX B Tech in CY,2AH,40907
ENGG,BZ B Tech in DS,2AH,40464
ENGG,BT Bio Technology,2AH,89197
ENGG,CE Civil,2AH,97599
ENGG,CS Computers,2AH,10328
ENGG,EC Electronics,2AH,18074
ENGG,EE Electrical,2AH,47888
ENGG,ME Mechanical,2AH,90476
ENGG,AR Architecture,2AH,338
ENGG,CS Computers,2AH,10327
ENGG,"AD Artificialntel, Data Sc",2AH,13720
ENGG,CS Computers,2AH,10875
ENGG,"CA CS (AI, Machineearning)",2AH,64635
ENGG,CS Computers,2AH,89785
ENGG,EC Electronics,2AH,93613
ENGG,CW B Tech in IT,2AH,14574
ENGG,AM B Tech in AM,2AH,58187
ENGG,BW B Tech in CS,2AH,49744
ENGG,BZ B Tech in DS,2AH,60178
ENGG,"AD ArtificialIntel, Data Sc",2AH,76460
ENGG,CS Computers,2AH,58166
ENGG,UP Planning,2AH,27098
ENGG,CS Computers,2AH,65594
ENGG,CS Computers,2AH,66940
ENGG,CE Civil,2AH,25396
ENGG,CS Computers,2AH,99248
ENGG,EC Electronics,2AH,15032
ENGG,EE Electrical,2AH,17696
ENGG,ME Mechanical,2AH,26922
ENGG,CE Civil,2AH,27035
ENGG,CS Computers,2AH,11100
ENGG,EC Electronics,2AH,16388
ENGG,EE Electrical,2AH,19546
ENGG,CE Civil,2AH,26087
ENGG,CS Computers,2AH,67384
ENGG,ME Mechanical,2AH,24205
ENGG,CS Computers,2AH,15866
ENGG,BB B Tech in EC,2AH,13108
ENGG,BW B Tech in CS,2AH,11745
ENGG,BZ B Tech in DS,2AH,12362
ENGG,CL B Tech in EO,2AH,16055
ENGG,DH B Tech in RAI,2AH,13200
ENGG,BG B Tech in AD,2AH,76821
ENGG,BW B Tech in CS,2AH,58031
ENGG,CL B Tech in EO,2AH,81702
ENGG,CM B Tech in EV,2AH,13361
ENGG,S.AND BUSI.SYS,2AH,12180
ENGG,AU Automobile,2AH,20790
ENGG,CS Computers,2AH,85558
ENGG,ntelligence,2AH,65563
ENGG,nd Design,2AH,14598
ENGG,CS Computers,2AH,7475
ENGG,BW B Tech in CS,2AH,21132
ENGG,"AD Artificialntel, Data Sc",2AH,73256
ENGG,IE Info.Science,2AH,62202
ENGG,BF B Tech in DS,2AH,108392
ENGG,DL B.TECH IN CS,2AH,94649
ENGG,CIENCE,2AH,114794
ENGG,ZC CSC,2AH,104137
ENGG,BG B Tech in AD,2AH,112489
ENGG,CS Computers,2AH,89012
ENGG,omputer,2AH,131329
ENGG,BG B Tech in AD,2AH,91928
ENGG,CS Computers,2AH,56709
ENGG,ME Mechanical,2AH,229227
ENGG,CS Computers,2AH,81218
ENGG,EC Electronics,2AH,129555
ENGG,"AD Artificialntel, Data Sc",2AH,115381
ENGG,CE Civil,2AH,166971
ENGG,CS Computers,2AH,96074
ENGG,EC Electronics,2AH,148425
ENGG,CS Computers,2AH,10526
ENGG,DC Data Sciences,2AH,10907
ENGG,EC Electronics,2AH,18611
ENGG,ecurity,2AH,12781
ENGG,CS Computers,2AH,14330
ENGG,EC Electronics,2AH,14736
ENGG,EE Electrical,2AH,19181
ENGG,PHARM. ENGG.,2AH,20662
ENGG,BW B Tech in CS,2AH,91393
ENGG,LE B Tech in AIML,2AH,94475
ENGG,COM.SCE.ENG(ROBO),2AH,96436
ENGG,BB B Tech in EC,2AH,10991
ENGG,BW B Tech in CS,2AH,10398
ENGG,LE B Tech in AIML,2AH,10654
ENGG,LF B Tech in CC,2AH,12734
ENGG,LG B Tech in CS,2AH,15678
ENGG,LH B Tech in IS,2AH,12702
ENGG,EC Electronics,2AH,16690
ENGG,IE Info.Science,2AH,13828
ENGG,ND ARTI INT,2AH,01520
ENGG,C.ENG.VSLI EMD,2AH,47472
ENGG,IE Info.Science,2AH,29815
ENGG,CS Computers,2AH,89883
ENGG,EC Electronics,2AH,60558
ENGG,NG (AIML),2AH,30004
ENGG,ME Mechanical,2AKH,85010
ENGG,EC Electronics,2AKH,13370
ENGG,EC Electronics,2AKH,22382
ENGG,AM B Tech in AM,2AKH,10568
ENGG,IE Info.Science,2AKH,65215
ENGG,"CA CS (AI, MachineLearning)",2AKH,69136
ENGG,CS Computers,2AKH,28339
ENGG,CS Computers,2AKH,127624
ENGG,CE Civil,2AKH,187633
ENGG,IE Info.Science,2AKH,172476
ENGG,EC Electronics,2AKH,193160
ENGG,CE Civil,2AKH,7360
ENGG,IE Info.Science,2AKH,5584
ENGG,EC Electronics,2AKH,4539
ENGG,CS Computers,2AKH,47406
ENGG,Intelligence,2AKH,16142
ENGG,CS Computers,2AKH,56104
ENGG,EC Electronics,2AKH,11668
ENGG,Intelligence,2AKH,44768
ENGG,EE Electrical,2AKH,46011
ENGG,"CA CS (AI, MachineLearning)",2AKH,64918
ENGG,EC Electronics,2AKH,145149
ENGG,ZC CSC,2AKH,21532
ENGG,CS Computers,2AKH,56360
ENGG,CS Computers,2AKH,77270
ENGG,CS Computers,2AKH,33390
ENGG,EC Electronics,2AKH,166007
ENGG,EC Electronics,2AKH,129300
ENGG,Intelligence,2AKH,30264
ENGG,BJ B Tech in EE,2AKH,63254
ENGG,EC Electronics,2AKH,67706
ENGG,Intelligence,2AKH,6317
ENGG,"AD ArtificialIntel, Data Sc",2AKH,163336
ENGG,CE Civil,2AKH,236538
ENGG,CS Computers,2AKH,99945
ENGG,CS Computers,2AKH,96981
ENGG,CS Computers,2AKH,30520
ENGG,"AD ArtificialIntel, Data Sc",2AKH,88825
ENGG,CS Computers,2AKH,93731
ENGG,EC Electronics,2AKH,49649
ENGG,BH B Tech in AI,2AKH,03663
ENGG,CS Computers,2AKH,120201
ENGG,EC Electronics,2AKH,177458
ENGG,BJ B Tech in EE,2AKH,82698
ENGG,CU B Tech in IS,2AKH,84218
ENGG,COMP.SC.ART.INT,2AKH,53477
ENGG,CS Computers,2AKH,102326
ENGG,EC Electronics,2AKH,165218
ENGG,CS Computers,2AKH,89978
ENGG,"AD Artificialntel, Data Sc",2AKH,2220
ENGG,EC Electronics,2AKH,15244
ENGG,LK B Tech in IOT,2AKH,236381
ENGG,EE Electrical,2ARH,40201
ENGG,CE Civil,2ARH,28703
ENGG,BT Bio Technology,2ARH,41069
ENGG,IE Info.Science,2ARH,7733
ENGG,and Design,2ARH,21901
ENGG,BW B Tech in CS,2ARH,7610
ENGG,IE Info.Science,2ARH,46332
ENGG,Data Sc.,2ARH,27776
ENGG,"AD ArtificialIntel, Data Sc",2ARH,35620
ENGG,CS Computers,2ARH,12457
ENGG,EC Electronics,2ARH,89275
ENGG,EE Electrical,2ARH,43375
ENGG,CS Computers,2ARH,3198
ENGG,CE Civil,2ARH,4526
ENGG,CS Computers,2ARH,34182
ENGG,EE Electrical,2ARH,02946
ENGG,CE Civil,2ARH,41257
ENGG,EC Electronics,2ARH,76491
ENGG,EE Electrical,2ARH,29313
ENGG,CS Computers,2ARH,71368
ENGG,CS Computers,2ARH,07277
ENGG,EC Electronics,2ARH,72065
ENGG,IE Info.Science,2ARH,38275
ENGG,"CA CS (AI, MachineLearning)",2ARH,79449
ENGG,CS Computers,2ARH,45200
ENGG,Security,2ARH,83170
ENGG,EC Electronics,2ARH,05679
ENGG,"CA CS (AI, MachineLearning)",2ARH,161131
ENGG,CS Computers,2ARH,92044
ENGG,EC Electronics,2ARH,161491
ENGG,EE Electrical,2ARH,194271
ENGG,IE Info.Science,2ARH,165347
ENGG,CE Civil,2ARH,268365
ENGG,CS Computers,2ARH,110575
ENGG,IE Info.Science,2ARH,67800
ENGG,Intelligence,2ARH,9281
ENGG,CS Computers,2ARH,7216
ENGG,CS Computers,2ARH,40442
ENGG,IE Info.Science,2ARH,19535
ENGG,Intelligence,2ARH,91283
ENGG,CS Computers,2ARH,72240
ENGG,EC Electronics,2ARH,34122
ENGG,EC Electronics,2ARH,52718
ENGG,CS Computers,2ARH,46787
ENGG,EC Electronics,2ARH,28980
ENGG,IE Info.Science,2ARH,67399
ENGG,CS Computers,2ARH,71808
ENGG,CS Computers,2ARH,31799
ENGG,Intelligence,2ARH,87399
ENGG,Intel.),2ARH,12161
ENGG,CS Computers,2ARH,57840
ENGG,Data Sc.,2ARH,13331
ENGG,EC Electronics,2ARH,02965
ENGG,EE Electrical,2ARH,76638
ENGG,CS Computers,2ARH,55889
ENGG,EC Electronics,2ARH,63337
ENGG,EC Electronics,2ARH,80382
ENGG,CS Computers,2ARH,38480
ENGG,EC Electronics,2ARH,44325
ENGG,"CA CS (AI, MachineLearning)",2ARH,30465
ENGG,IE Info.Science,2ARH,14580
ENGG,EC Electronics,2ARH,31997
ENGG,CS Computers,2ARH,41106
ENGG,CS Computers,2ARH,93119
ENGG,CS Computers,2ARH,142046
ENGG,EC Electronics,2ARH,173457
ENGG,IE Info.Science,2ARH,66218
ENGG,"AD ArtificialIntel, Data Sc",2ARH,74194
ENGG,CS Computers,2ARH,24854
ENGG,IE Info.Science,2ARH,59851
ENGG,EC Electronics,2ARH,39422
ENGG,EC Electronics,2ARH,5936
ENGG,CS Computers,2ARH,48163
ENGG,IE Info.Science,2ARH,51894
ENGG,EC Electronics,2ARH,2839
ENGG,ME Mechanical,2ARH,3960
ENGG,"IC CS-IoT, CyberSecurity",2ARH,13144
ENGG,CS Computers,2ARH,27892
ENGG,Intelligence,2ARH,49878
ENGG,IE Info.Science,2ARH,2599
ENGG,CS Computers,2ARH,58189
ENGG,Data Sc.,2ARH,57470
ENGG,CS Computers,2ARH,21629
ENGG,CS Computers,2ARH,18622
ENGG,BB B Tech in EC,2ARH,2233
ENGG,BJ B Tech in EE,2ARH,12579
ENGG,BW B Tech in CS,2ARH,79723
ENGG,EC Electronics,2ARH,30658
ENGG,CS Computers,2ARH,34667
ENGG,BW B Tech in CS,2ARH,16221
ENGG,CS Computers,2ARH,27449
ENGG,IE Info.Science,2ARH,66484
ENGG,CS Computers,2ARH,21301
ENGG,Intelligence,2ARH,47170
ENGG,Engineering,2ARH,149301
ENGG,Intelligence,2ARH,75185
ENGG,IE Info.Science,2ARH,61631
ENGG,CE Civil,2ARH,1690
ENGG,CS Computers,2ARH,0802
ENGG,EC Electronics,2ARH,3347
ENGG,CE Civil,2ARH,60028
ENGG,CS Computers,2ARH,99541
ENGG,EC Electronics,2ARH,61275
ENGG,Intelligence,2ARH,48545
ENGG,IE Info.Science,2ARH,42864
ENGG,IE Info.Science,2ARH,59250
ENGG,"CA CS (AI, MachineLearning)",2ARH,73534
ENGG,CS Computers,2ARH,49333
ENGG,CS Computers,2ARH,25159
ENGG,EC Electronics,2ARH,68653
ENGG,EE Electrical,2ARH,13751
ENGG,EC Electronics,2ARH,78609
ENGG,"CA CS (AI, MachineLearning)",2ARH,18542
ENGG,Data Sc.,2ARH,2695
ENGG,EC Electronics,2ARH,28976
ENGG,CS Computers,2ARH,84895
ENGG,EC Electronics,2ARH,32985
ENGG,BB B Tech in EC,2ARH,86623
ENGG,BW B Tech in CS,2ARH,04886
ENGG,"AD ArtificialIntel, Data Sc",2ARH,37614
ENGG,RI Robotics and AI,2ARH,86594
ENGG,EC Electronics,2ARH,98727
ENGG,EC Electronics,2ARH,56561
ENGG,IE Info.Science,2ARH,33072
ENGG,CS Computers,2ARH,47693
ENGG,Intelligence,2ARH,34838
ENGG,BW B Tech in CS,2ARH,67669
ENGG,BB B Tech in EC,2ARH,42549
ENGG,BW B Tech in CS,2ARH,25428
ENGG,BJ B Tech in EE,2ARH,1092
ENGG,BW B Tech in CS,2ARH,61657
ENGG,BW B Tech in CS,2ARH,48012
ENGG,CS Computers,2ARH,21644
ENGG,"CA CS (AI, Machineearning)",2ARH,166918
ENGG,EC Electronics,2ARH,118823
ENGG,BV B Tech in CO,2ARH,159383
ENGG,CS Computers,2ARH,06883
ENGG,EC Electronics,2ARH,60842
ENGG,EE Electrical,2ARH,77084
ENGG,CS Computers,2ARH,16752
ENGG,EC Electronics,2ARH,79721
ENGG,EE Electrical,2ARH,10127
ENGG,CS Computers,2ARH,03795
ENGG,BB B Tech in EC,2ARH,64739
ENGG,DF B Tech in RA,2ARH,25104
ENGG,CW B Tech in IT,2ARH,172250
ENGG,BG B Tech in AD,2ARH,173703
ENGG,CS Computers,2ARH,91230
ENGG,omputer,2ARH,137824
ENGG,BG B Tech in AD,2ARH,142799
ENGG,"AD Artificialntel, Data Sc",2ARH,123335
ENGG,CS Computers,2ARH,99300
ENGG,EC Electronics,2ARH,149726
ENGG,IE Info.Science,2ARH,198683
ENGG,CS Computers,2ARH,182948
ENGG,EC Electronics,2ARH,152615
ENGG,EE Electrical,2ARH,238626
ENGG,BO B Tech in BT,2ARH,86348
ENGG,BW B Tech in CS,2ARH,04517
ENGG,CE Civil,2BH,80349
ENGG,CS Computers,2BH,11081
ENGG,TX Textiles,2BH,30737
ENGG,CE Civil,2BH,38055
ENGG,Telecommn. Engg.,2BH,69703
ENGG,BT Bio Technology,2BH,82060
ENGG,CE Civil,2BH,55498
ENGG,CH Chemical,2BH,1048
ENGG,Data Sc.,2BH,11832
ENGG,Intelligence,2BH,20579
ENGG,EE Electrical,2BH,60578
ENGG,BO B Tech in BT,2BH,3251
ENGG,BW B Tech in CS,2BH,8489
ENGG,CH Chemical,2BH,5185
ENGG,ME Mechanical,2BH,52202
ENGG,AE Aeronaut.Engg,2BH,97131
ENGG,CE Civil,2BH,71244
ENGG,IE Info.Science,2BH,74333
ENGG,IE Info.Science,2BH,00260
ENGG,CE Civil,2BH,08923
ENGG,CE Civil,2BH,57414
ENGG,EC Electronics,2BH,74086
ENGG,EE Electrical,2BH,14861
ENGG,IP Ind.Prodn.,2BH,26402
ENGG,EE Electrical,2BH,21321
ENGG,EE Electrical,2BH,95574
ENGG,Data Sc.,2BH,85877
ENGG,CE Civil,2BH,4949
ENGG,EC Electronics,2BH,56948
ENGG,IP Ind.Prodn.,2BH,0665
ENGG,ME Mechanical,2BH,6956
ENGG,CE Civil,2BH,3008
ENGG,CS Computers,2BH,1701
ENGG,CS Computers,2BH,71659
ENGG,Data Sc.,2BH,91935
ENGG,EC Electronics,2BH,1480
ENGG,EE Electrical,2BH,4318
ENGG,"IC CS-IoT, CyberSecurity",2BH,1118
ENGG,IE Info.Science,2BH,0532
ENGG,CS Computers,2BH,84146
ENGG,Security,2BH,3097
ENGG,Data Sc.,2BH,0877
ENGG,EC Electronics,2BH,1781
ENGG,ME Mechanical,2BH,9688
ENGG,"CA CS (AI, MachineLearning)",2BH,91746
ENGG,CE Civil,2BH,26191
ENGG,CS Computers,2BH,81855
ENGG,EC Electronics,2BH,03402
ENGG,EE Electrical,2BH,83351
ENGG,IE Info.Science,2BH,17243
ENGG,CE Civil,2BH,08136
ENGG,CS Computers,2BH,87310
ENGG,"AD ArtificialIntel, Data Sc",2BH,11265
ENGG,Bus Sys.,2BH,12452
ENGG,CS Computers,2BH,9428
ENGG,"CA CS (AI, MachineLearning)",2BH,6651
ENGG,CE Civil,2BH,7391
ENGG,EC Electronics,2BH,36668
ENGG,Intelligence,2BH,57093
ENGG,CE Civil,2BH,63476
ENGG,CS Computers,2BH,43167
ENGG,EC Electronics,2BH,05844
ENGG,EE Electrical,2BH,01952
ENGG,IE Info.Science,2BH,69757
ENGG,IP Ind.Prodn.,2BH,15440
ENGG,AE Aeronaut.Engg,2BH,70853
ENGG,and Design,2BH,06636
ENGG,IE Info.Science,2BH,66330
ENGG,EE Electrical,2BH,96031
ENGG,RI Robotics and AI,2BH,21221
ENGG,CS Computers,2BH,35400
ENGG,EE Electrical,2BH,13046
ENGG,Intelligence,2BH,70160
ENGG,Intel.),2BH,68693
ENGG,CS Computers,2BH,44869
ENGG,Data Sc.,2BH,81283
ENGG,EC Electronics,2BH,08702
ENGG,EE Electrical,2BH,22692
ENGG,ME Mechanical,2BH,67271
ENGG,"CA CS (AI, MachineLearning)",2BH,29321
ENGG,CS Computers,2BH,98247
ENGG,EE Electrical,2BH,85806
ENGG,BT Bio Technology,2BH,57206
ENGG,AE Aeronaut.Engg,2BH,76357
ENGG,EE Electrical,2BH,38577
ENGG,Engg,2BH,43398
ENGG,Automation,2BH,19153
ENGG,IE Info.Science,2BH,73968
ENGG,Intelligence,2BH,03234
ENGG,Intelligence,2BH,99292
ENGG,CS Computers,2BH,81672
ENGG,"IC CS-IoT, CyberSecurity",2BH,46302
ENGG,Intelligence,2BH,92738
ENGG,"AD ArtificialIntel, Data Sc",2BH,24059
ENGG,CS Computers,2BH,97593
ENGG,ME Mechanical,2BH,15396
ENGG,Data Sc.,2BH,52652
ENGG,ME Mechanical,2BH,74006
ENGG,"AD ArtificialIntel, Data Sc",2BH,28096
ENGG,Data Sc.,2BH,61977
ENGG,EE Electrical,2BH,79359
ENGG,"AD ArtificialIntel, Data Sc",2BH,125532
ENGG,"AD ArtificialIntel, Data Sc",2BH,91955
ENGG,ME Mechanical,2BH,216398
ENGG,CE Civil,2BH,252620
ENGG,Bus Sys.,2BH,39359
ENGG,"IC CS-IoT, CyberSecurity",2BH,00932
ENGG,"CA CS (AI, MachineLearning)",2BH,03231
ENGG,CS Computers,2BH,23866
ENGG,"IC CS-IoT, CyberSecurity",2BH,31833
ENGG,Security,2BH,28067
ENGG,CE Civil,2BH,231648
ENGG,CS Computers,2BH,29645
ENGG,CS Computers,2BH,71848
ENGG,CS Computers,2BH,132736
ENGG,BM Bio Medical,2BH,108605
ENGG,Bus Sys.,2BH,32056
ENGG,CS Computers,2BH,24195
ENGG,BB B Tech in EC,2BH,90229
ENGG,BG B Tech in AD,2BH,63778
ENGG,BP B Tech in CE,2BH,96230
ENGG,BW B Tech in CS,2BH,50046
ENGG,DB B Tech in ME,2BH,88804
ENGG,COMP.SCI. DESI.,2BH,74000
ENGG,Intelligence,2BH,65456
ENGG,Intelligence,2BH,37214
ENGG,BW B Tech in CS,2BH,14878
ENGG,Intelligence,2BH,02654
ENGG,"AD ArtificialIntel, Data Sc",2BH,67324
ENGG,Automation,2BH,60335
ENGG,Data Sc.,2BH,49840
ENGG,and Design,2BH,15332
ENGG,RI Robotics and AI,2BH,82798
ENGG,CS Computers,2BH,78827
ENGG,Intelligence,2BH,58491
ENGG,CE Civil,2BH,247599
ENGG,CE Civil,2BH,172674
ENGG,CS Computers,2BH,78817
ENGG,EC Electronics,2BH,125553
ENGG,ME Mechanical,2BH,232634
ENGG,EC Electronics,2BH,50139
ENGG,CE Civil,2BH,50445
ENGG,CS Computers,2BH,88432
ENGG,EC Electronics,2BH,54135
ENGG,Data Sc.,2BH,15413
ENGG,IE Info.Science,2BH,26615
ENGG,EC Electronics,2BH,42699
ENGG,EC Electronics,2BH,54532
ENGG,CS Computers,2BH,97816
ENGG,EC Electronics,2BH,45488
ENGG,EE Electrical,2BH,57520
ENGG,"AD ArtificialIntel, Data Sc",2BH,02614
ENGG,EE Electrical,2BH,237510
ENGG,Things,2BH,125235
ENGG,Data Sc.,2BH,3770
ENGG,BB B Tech in EC,2BH,8706
ENGG,CE Civil,2BH,5100
ENGG,"CA CS (AI, MachineLearning)",2BH,5709
ENGG,CS Computers,2BH,3819
ENGG,EC Electronics,2BH,8930
ENGG,BB B Tech in EC,2BH,2189
ENGG,BW B Tech in CS,2BH,61947
ENGG,EE Electrical,2BH,5739
ENGG,AE Aeronaut.Engg,2BH,8451
ENGG,CE Civil,2BH,23131
ENGG,Data Sc.,2BH,56370
ENGG,Data Sc.,2BH,48206
ENGG,CS Computers,2BH,01415
ENGG,EC Electronics,2BH,46416
ENGG,EE Electrical,2BH,90288
ENGG,CS Computers,2BH,90487
ENGG,EE Electrical,2BH,41066
ENGG,BX B Tech in CY,2BH,63568
ENGG,CL B Tech in EO,2BH,57305
ENGG,DD B Tech in MS,2BH,93944
ENGG,BJ B Tech in EE,2BH,138951
ENGG,BN B Tech in BD,2BH,67177
ENGG,BW B Tech in CS,2BH,57165
ENGG,DM B.TECH IN CS NW,2BH,112666
ENGG,AE Aeronaut.Engg,2BH,4407
ENGG,BW B Tech in CS,2BH,38925
ENGG,DB B Tech in ME,2BH,8173
ENGG,Intel.),2BH,27135
ENGG,IE Info.Science,2BH,07085
ENGG,Security,2BH,1491
ENGG,BB B Tech in EC,2BH,1306
ENGG,CE Civil,2BH,41528
ENGG,CS Computers,2BH,96206
ENGG,EC Electronics,2BH,46478
ENGG,EE Electrical,2BH,98667
ENGG,CE Civil,2BH,36129
ENGG,CS Computers,2BH,95049
ENGG,EC Electronics,2BH,53337
ENGG,EE Electrical,2BH,96257
ENGG,EC Electronics,2BH,25260
ENGG,AERONAUT. ENGG.,2BH,74092
ENGG,DF B Tech in RA,2BH,131648
ENGG,CW B Tech in IT,2BH,18343
ENGG,BG B Tech in AD,2BH,91279
ENGG,CS Computers,2BH,66460
ENGG,omputer,2BH,14089
ENGG,BB B Tech in EC,2BH,36045
ENGG,"AD Artificialntel, Data Sc",2BH,87675
ENGG,CS Computers,2BH,73112
ENGG,EC Electronics,2BH,15000
ENGG,ntel.),2BH,45542
ENGG,"AD Artificialntel, Data Sc",2BH,06670
ENGG,CS Computers,2BH,26065
ENGG,EC Electronics,2BH,37568
ENGG,EE Electrical,2BH,61745
ENGG,BO B Tech in BT,2BH,9286
ENGG,LJ B Tech in BS,2BH,1189
ENGG,LK B Tech in IOT,2BH,9871
ENGG,"AD ArtificialIntel, Data Sc",2BH,3389
ENGG,EE Electrical,2BH,18844
ENGG,CS Computers,2BKH,48403
ENGG,AU Automobile,2BKH,93551
ENGG,CS Computers,2BKH,11124
ENGG,CS Computers,2BRH,39637
ENGG,EC Electronics,2BRH,15021
ENGG,CE Civil,2BRH,99582
ENGG,Data Sc.,2BRH,57031
ENGG,EC Electronics,2BRH,75172
ENGG,Bus Sys.,2BRH,03237
ENGG,IE Info.Science,2BRH,95803
ENGG,Intelligence,2BRH,81976
ENGG,"CA CS (AI, MachineLearning)",2BRH,85107
ENGG,IE Info.Science,2BRH,74097
ENGG,CS Computers,2BRH,24167
ENGG,"CA CS (AI, MachineLearning)",2BRH,19191
ENGG,BM Bio Medical,2BRH,05415
ENGG,Intelligence,2BRH,57550
ENGG,COMP.SCI. DESI.,2BRH,56006
ENGG,CS Computers,2BRH,1116
ENGG,CE Civil,2BRH,208159
ENGG,CS Computers,2BRH,72203
ENGG,EC Electronics,2BRH,66468
ENGG,CS Computers,2BRH,61320
ENGG,CS Computers,2BRH,52562
ENGG,CS Computers,2BRH,37119
ENGG,BW B Tech in CS,2BRH,28774
ENGG,CS Computers,2BRH,1166
ENGG,CE Civil,2BRH,9632
ENGG,CS Computers,3AH,6003
ENGG,EE Electrical,3AH,27198
ENGG,Mgmt.,3AH,11374
ENGG,CS Computers,3AH,11929
ENGG,CH Chemical,3AH,18619
ENGG,Engg.,3AH,24927
ENGG,Engg.,3AH,35542
ENGG,AE Aeronaut.Engg,3AH,43303
ENGG,AU Automobile,3AH,60361
ENGG,Telecommn. Engg.,3AH,28947
ENGG,RI Robotics and AI,3AH,26492
ENGG,BJ B Tech in EE,3AH,9811
ENGG,BW B Tech in CS,3AH,2020
ENGG,EE Electrical,3AH,64988
ENGG,Computer,3AH,52951
ENGG,IE Info.Science,3AH,11399
ENGG,ME Mechanical,3AH,51887
ENGG,"CA CS (AI, MachineLearning)",3AH,12285
ENGG,BM Bio Medical,3AH,38958
ENGG,CE Civil,3AH,65988
ENGG,CS Computers,3AH,7149
ENGG,EE Electrical,3AH,38550
ENGG,EE Electrical,3AH,85738
ENGG,CE Civil,3AH,173979
ENGG,Intel.),3AH,28071
ENGG,AE Aeronaut.Engg,3AH,60012
ENGG,IE Info.Science,3AH,75143
ENGG,CE Civil,3AH,21448
ENGG,EC Electronics,3AH,79392
ENGG,EE Electrical,3AH,52332
ENGG,CS Computers,3AH,44854
ENGG,Intelligence,3AH,10205
ENGG,"CA CS (AI, MachineLearning)",3AH,20745
ENGG,CS Computers,3AH,89688
ENGG,EC Electronics,3AH,15688
ENGG,"CA CS (AI, MachineLearning)",3AH,30953
ENGG,CS Computers,3AH,01292
ENGG,Data Sc.,3AH,55909
ENGG,EC Electronics,3AH,56630
ENGG,"CA CS (AI, MachineLearning)",3AH,96181
ENGG,CE Civil,3AH,39510
ENGG,CS Computers,3AH,77974
ENGG,Data Sc.,3AH,28116
ENGG,EC Electronics,3AH,15767
ENGG,EE Electrical,3AH,44050
ENGG,IE Info.Science,3AH,15778
ENGG,CS Computers,3AH,13345
ENGG,EC Electronics,3AH,73374
ENGG,EE Electrical,3AH,68481
ENGG,Intelligence,3AH,4451
ENGG,CH Chemical,3AH,69382
ENGG,CS Computers,3AH,3565
ENGG,EC Electronics,3AH,45533
ENGG,ME Mechanical,3AH,54619
ENGG,"CA CS (AI, MachineLearning)",3AH,42541
ENGG,Intelligence,3AH,66731
ENGG,and Design,3AH,94038
